,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:06:00,-5.2444444444444445,-14.311111111111112,-5.177777777777778,16.666666666666668,-10.844444444444445,-8.866666666666667,-3.4,8.222222222222221,-9.155555555555555,1.8,-0.6,0.8666666666666667
2020-09-23 16:07:00,-5.2444444444444445,-14.311111111111112,-4.977777777777778,16.644444444444446,-11.066666666666666,-8.8,-3.3333333333333335,8.222222222222221,-9.311111111111112,1.6222222222222222,-0.7555555555555555,0.6444444444444445
2020-09-23 16:08:00,-5.2444444444444445,-14.311111111111112,-4.777777777777778,16.6,-11.333333333333334,-8.733333333333333,-3.2666666666666666,8.244444444444444,-9.444444444444445,1.4222222222222223,-0.9111111111111111,0.4
2020-09-23 16:09:00,-5.288888888888889,-14.266666666666667,-4.6,16.533333333333335,-11.6,-8.666666666666666,-3.1777777777777776,8.266666666666667,-9.622222222222222,1.2,-1.0666666666666667,0.17777777777777778
2020-09-23 16:10:00,-5.333333333333333,-14.222222222222221,-4.466666666666667,16.511111111111113,-11.911111111111111,-8.622222222222222,-3.088888888888889,8.244444444444444,-9.8,1.0,-1.2666666666666666,-0.08888888888888889
2020-09-23 16:11:00,-5.377777777777778,-14.2,-4.333333333333333,16.511111111111113,-12.177777777777777,-8.577777777777778,-3.0,8.222222222222221,-9.955555555555556,0.8222222222222222,-1.4222222222222223,-0.3333333333333333
2020-09-23 16:12:00,-5.4,-14.222222222222221,-4.2,16.488888888888887,-12.488888888888889,-8.533333333333333,-2.911111111111111,8.2,-10.11111111111111,0.6444444444444445,-1.5777777777777777,-0.6
2020-09-23 16:13:00,-5.4222222222222225,-14.2,-4.066666666666666,16.466666666666665,-12.8,-8.511111111111111,-2.8,8.222222222222221,-10.266666666666667,0.4666666666666667,-1.7333333333333334,-0.8222222222222222
2020-09-23 16:14:00,-5.488888888888889,-14.2,-3.933333333333333,16.444444444444443,-13.088888888888889,-8.488888888888889,-2.7111111111111112,8.266666666666667,-10.444444444444445,0.28888888888888886,-1.8444444444444446,-1.0222222222222221
2020-09-23 16:15:00,-5.6,-14.2,-3.7777777777777777,16.4,-13.333333333333334,-8.488888888888889,-2.6222222222222222,8.311111111111112,-10.666666666666666,0.1111111111111111,-1.9777777777777779,-1.2
2020-09-23 16:16:00,-5.711111111111111,-14.177777777777777,-3.6666666666666665,16.31111111111111,-13.577777777777778,-8.533333333333333,-2.511111111111111,8.355555555555556,-10.866666666666667,-0.1111111111111111,-2.1333333333333333,-1.3333333333333333
2020-09-23 16:17:00,-5.866666666666666,-14.177777777777777,-3.5555555555555554,16.2,-13.8,-8.577777777777778,-2.422222222222222,8.4,-11.044444444444444,-0.35555555555555557,-2.2444444444444445,-1.511111111111111
2020-09-23 16:18:00,-6.0,-14.155555555555555,-3.4444444444444446,16.08888888888889,-14.066666666666666,-8.644444444444444,-2.3555555555555556,8.4,-11.222222222222221,-0.6222222222222222,-2.3555555555555556,-1.711111111111111
2020-09-23 16:19:00,-6.133333333333334,-14.133333333333333,-3.3333333333333335,15.955555555555556,-14.333333333333334,-8.71111111111111,-2.2888888888888888,8.422222222222222,-11.422222222222222,-0.8888888888888888,-2.488888888888889,-1.8666666666666667
2020-09-23 16:20:00,-6.222222222222222,-14.11111111111111,-3.2444444444444445,15.844444444444445,-14.577777777777778,-8.8,-2.2444444444444445,8.466666666666667,-11.622222222222222,-1.1555555555555554,-2.6222222222222222,-2.022222222222222
2020-09-23 16:21:00,-6.311111111111111,-14.11111111111111,-3.1333333333333333,15.777777777777779,-14.777777777777779,-8.88888888888889,-2.2222222222222223,8.555555555555555,-11.8,-1.4444444444444444,-2.7555555555555555,-2.1333333333333333
2020-09-23 16:22:00,-6.4222222222222225,-14.11111111111111,-3.0444444444444443,15.755555555555556,-14.955555555555556,-9.0,-2.2,8.688888888888888,-11.933333333333334,-1.711111111111111,-2.911111111111111,-2.2666666666666666
2020-09-23 16:23:00,-6.511111111111111,-14.133333333333333,-2.9555555555555557,15.733333333333333,-15.11111111111111,-9.088888888888889,-2.2,8.8,-12.044444444444444,-1.9333333333333333,-3.0444444444444443,-2.3777777777777778
2020-09-23 16:24:00,-6.6,-14.155555555555555,-2.911111111111111,15.688888888888888,-15.222222222222221,-9.155555555555555,-2.2,8.911111111111111,-12.11111111111111,-2.111111111111111,-3.1555555555555554,-2.466666666666667
2020-09-23 16:25:00,-6.711111111111111,-14.2,-2.8444444444444446,15.644444444444444,-15.355555555555556,-9.244444444444444,-2.2444444444444445,9.044444444444444,-12.222222222222221,-2.3333333333333335,-3.2888888888888888,-2.5555555555555554
2020-09-23 16:26:00,-6.8,-14.244444444444444,-2.8222222222222224,15.6,-15.533333333333333,-9.333333333333334,-2.2888888888888888,9.155555555555555,-12.333333333333334,-2.577777777777778,-3.4,-2.6
2020-09-23 16:27:00,-6.888888888888889,-14.244444444444444,-2.7777777777777777,15.577777777777778,-15.755555555555556,-9.422222222222222,-2.2888888888888888,9.311111111111112,-12.466666666666667,-2.8222222222222224,-3.5555555555555554,-2.688888888888889
2020-09-23 16:28:00,-6.955555555555556,-14.28888888888889,-2.7555555555555555,15.555555555555555,-15.977777777777778,-9.488888888888889,-2.2444444444444445,9.511111111111111,-12.577777777777778,-3.0444444444444443,-3.688888888888889,-2.7333333333333334
2020-09-23 16:29:00,-7.044444444444444,-14.333333333333334,-2.688888888888889,15.511111111111111,-16.177777777777777,-9.577777777777778,-2.1555555555555554,9.688888888888888,-12.688888888888888,-3.2666666666666666,-3.8222222222222224,-2.7555555555555555
2020-09-23 16:30:00,-7.133333333333334,-14.333333333333334,-2.6666666666666665,15.444444444444445,-16.377777777777776,-9.644444444444444,-2.088888888888889,9.88888888888889,-12.777777777777779,-3.511111111111111,-3.911111111111111,-2.7777777777777777
2020-09-23 16:31:00,-7.266666666666667,-14.333333333333334,-2.6444444444444444,15.422222222222222,-16.57777777777778,-9.71111111111111,-2.022222222222222,10.11111111111111,-12.88888888888889,-3.7555555555555555,-4.044444444444444,-2.7555555555555555
2020-09-23 16:32:00,-7.4,-14.311111111111112,-2.6444444444444444,15.4,-16.755555555555556,-9.777777777777779,-1.9333333333333333,10.333333333333334,-13.022222222222222,-4.022222222222222,-4.2,-2.7333333333333334
2020-09-23 16:33:00,-7.555555555555555,-14.311111111111112,-2.6666666666666665,15.377777777777778,-16.91111111111111,-9.844444444444445,-1.8,10.533333333333333,-13.177777777777777,-4.288888888888889,-4.377777777777778,-2.6666666666666665
2020-09-23 16:34:00,-7.711111111111111,-14.266666666666667,-2.7111111111111112,15.355555555555556,-17.044444444444444,-9.933333333333334,-1.6888888888888889,10.733333333333333,-13.333333333333334,-4.555555555555555,-4.555555555555555,-2.5555555555555554
2020-09-23 16:35:00,-7.888888888888889,-14.2,-2.7111111111111112,15.355555555555556,-17.155555555555555,-10.066666666666666,-1.5777777777777777,10.933333333333334,-13.511111111111111,-4.822222222222222,-4.733333333333333,-2.422222222222222
2020-09-23 16:36:00,-8.044444444444444,-14.133333333333333,-2.6666666666666665,15.333333333333334,-17.266666666666666,-10.222222222222221,-1.511111111111111,11.088888888888889,-13.688888888888888,-5.044444444444444,-4.888888888888889,-2.2666666666666666
2020-09-23 16:37:00,-8.222222222222221,-14.11111111111111,-2.6666666666666665,15.355555555555556,-17.355555555555554,-10.333333333333334,-1.4444444444444444,11.222222222222221,-13.866666666666667,-5.2444444444444445,-5.066666666666666,-2.1555555555555554
2020-09-23 16:38:00,-8.4,-14.11111111111111,-2.6222222222222222,15.4,-17.444444444444443,-10.488888888888889,-1.4,11.355555555555556,-14.066666666666666,-5.488888888888889,-5.222222222222222,-2.0444444444444443
2020-09-23 16:39:00,-8.622222222222222,-14.066666666666666,-2.6,15.466666666666667,-17.533333333333335,-10.622222222222222,-1.3777777777777778,11.466666666666667,-14.266666666666667,-5.711111111111111,-5.333333333333333,-1.9555555555555555
2020-09-23 16:40:00,-8.844444444444445,-14.044444444444444,-2.6,15.488888888888889,-17.57777777777778,-10.733333333333333,-1.3777777777777778,11.577777777777778,-14.466666666666667,-5.911111111111111,-5.488888888888889,-1.8222222222222222
2020-09-23 16:41:00,-9.066666666666666,-14.022222222222222,-2.6222222222222222,15.511111111111111,-17.622222222222224,-10.8,-1.4,11.733333333333333,-14.644444444444444,-6.088888888888889,-5.622222222222222,-1.711111111111111
2020-09-23 16:42:00,-9.28888888888889,-13.955555555555556,-2.6666666666666665,15.533333333333333,-17.68888888888889,-10.866666666666667,-1.3777777777777778,11.911111111111111,-14.844444444444445,-6.266666666666667,-5.7555555555555555,-1.5777777777777777
2020-09-23 16:43:00,-9.511111111111111,-13.866666666666667,-2.7555555555555555,15.555555555555555,-17.77777777777778,-10.911111111111111,-1.3111111111111111,12.11111111111111,-15.0,-6.444444444444445,-5.844444444444444,-1.488888888888889
2020-09-23 16:44:00,-9.733333333333333,-13.755555555555556,-2.888888888888889,15.577777777777778,-17.866666666666667,-10.933333333333334,-1.2666666666666666,12.311111111111112,-15.11111111111111,-6.622222222222222,-5.888888888888889,-1.4222222222222223
2020-09-23 16:45:00,-9.911111111111111,-13.6,-2.977777777777778,15.6,-17.933333333333334,-10.977777777777778,-1.2222222222222223,12.511111111111111,-15.2,-6.777777777777778,-5.933333333333334,-1.3555555555555556
2020-09-23 16:46:00,-10.044444444444444,-13.444444444444445,-3.088888888888889,15.6,-17.955555555555556,-11.0,-1.1777777777777778,12.71111111111111,-15.266666666666667,-6.933333333333334,-5.955555555555556,-1.2666666666666666
2020-09-23 16:47:00,-10.2,-13.333333333333334,-3.2,15.6,-18.0,-11.0,-1.1555555555555554,12.88888888888889,-15.355555555555556,-7.088888888888889,-5.977777777777778,-1.1777777777777778
2020-09-23 16:48:00,-10.311111111111112,-13.222222222222221,-3.311111111111111,15.622222222222222,-18.066666666666666,-10.955555555555556,-1.1777777777777778,13.044444444444444,-15.422222222222222,-7.266666666666667,-5.955555555555556,-1.1111111111111112
2020-09-23 16:49:00,-10.4,-13.088888888888889,-3.4,15.666666666666666,-18.11111111111111,-10.911111111111111,-1.2,13.244444444444444,-15.511111111111111,-7.444444444444445,-5.911111111111111,-1.0
2020-09-23 16:50:00,-10.511111111111111,-12.955555555555556,-3.488888888888889,15.733333333333333,-18.11111111111111,-10.822222222222223,-1.2666666666666666,13.444444444444445,-15.6,-7.5777777777777775,-5.866666666666666,-0.8888888888888888
2020-09-23 16:51:00,-10.622222222222222,-12.844444444444445,-3.533333333333333,15.844444444444445,-18.066666666666666,-10.733333333333333,-1.3111111111111111,13.666666666666666,-15.688888888888888,-7.688888888888889,-5.844444444444444,-0.7555555555555555
2020-09-23 16:52:00,-10.733333333333333,-12.733333333333333,-3.6,15.977777777777778,-17.977777777777778,-10.644444444444444,-1.3777777777777778,13.88888888888889,-15.733333333333333,-7.822222222222222,-5.822222222222222,-0.6666666666666666
2020-09-23 16:53:00,-10.822222222222223,-12.666666666666666,-3.688888888888889,16.11111111111111,-17.866666666666667,-10.555555555555555,-1.488888888888889,14.066666666666666,-15.8,-7.933333333333334,-5.8,-0.5555555555555556
2020-09-23 16:54:00,-10.88888888888889,-12.6,-3.7777777777777777,16.266666666666666,-17.755555555555556,-10.466666666666667,-1.6222222222222222,14.222222222222221,-15.822222222222223,-8.044444444444444,-5.777777777777778,-0.4666666666666667
2020-09-23 16:55:00,-10.977777777777778,-12.533333333333333,-3.8222222222222224,16.42222222222222,-17.622222222222224,-10.355555555555556,-1.8,14.377777777777778,-15.88888888888889,-8.133333333333333,-5.7555555555555555,-0.35555555555555557
2020-09-23 16:56:00,-11.088888888888889,-12.444444444444445,-3.888888888888889,16.6,-17.511111111111113,-10.244444444444444,-1.9555555555555555,14.488888888888889,-15.977777777777778,-8.2,-5.733333333333333,-0.2222222222222222
2020-09-23 16:57:00,-11.177777777777777,-12.333333333333334,-3.9555555555555557,16.8,-17.355555555555554,-10.11111111111111,-2.111111111111111,14.6,-16.066666666666666,-8.244444444444444,-5.7555555555555555,-0.08888888888888889
2020-09-23 16:58:00,-11.222222222222221,-12.222222222222221,-4.022222222222222,17.0,-17.2,-9.933333333333334,-2.2666666666666666,14.666666666666666,-16.155555555555555,-8.311111111111112,-5.8,0.022222222222222223
2020-09-23 16:59:00,-11.244444444444444,-12.11111111111111,-4.088888888888889,17.155555555555555,-17.08888888888889,-9.777777777777779,-2.422222222222222,14.733333333333333,-16.244444444444444,-8.355555555555556,-5.888888888888889,0.08888888888888889
2020-09-23 17:00:00,-11.222222222222221,-12.0,-4.155555555555556,17.355555555555554,-17.0,-9.577777777777778,-2.6,14.777777777777779,-16.31111111111111,-8.4,-5.977777777777778,0.1111111111111111
2020-09-23 17:01:00,-11.244444444444444,-11.88888888888889,-4.2,17.6,-16.88888888888889,-9.377777777777778,-2.7555555555555555,14.8,-16.377777777777776,-8.4,-6.088888888888889,0.08888888888888889
2020-09-23 17:02:00,-11.244444444444444,-11.8,-4.222222222222222,17.822222222222223,-16.755555555555556,-9.133333333333333,-2.888888888888889,14.866666666666667,-16.444444444444443,-8.355555555555556,-6.2444444444444445,0.08888888888888889
2020-09-23 17:03:00,-11.222222222222221,-11.71111111111111,-4.2444444444444445,18.022222222222222,-16.622222222222224,-8.866666666666667,-3.022222222222222,14.933333333333334,-16.488888888888887,-8.28888888888889,-6.377777777777778,0.08888888888888889
2020-09-23 17:04:00,-11.222222222222221,-11.644444444444444,-4.311111111111111,18.244444444444444,-16.511111111111113,-8.6,-3.1777777777777776,14.955555555555556,-16.533333333333335,-8.2,-6.466666666666667,0.044444444444444446
2020-09-23 17:05:00,-11.266666666666667,-11.577777777777778,-4.4,18.42222222222222,-16.377777777777776,-8.355555555555556,-3.3333333333333335,14.977777777777778,-16.622222222222224,-8.088888888888889,-6.5777777777777775,0.0
2020-09-23 17:06:00,-11.333333333333334,-11.533333333333333,-4.511111111111111,18.57777777777778,-16.288888888888888,-8.088888888888889,-3.466666666666667,14.955555555555556,-16.733333333333334,-8.0,-6.733333333333333,-0.044444444444444446
2020-09-23 17:07:00,-11.4,-11.488888888888889,-4.622222222222222,18.68888888888889,-16.177777777777777,-7.8,-3.6,14.933333333333334,-16.88888888888889,-7.911111111111111,-6.911111111111111,-0.06666666666666667
2020-09-23 17:08:00,-11.444444444444445,-11.422222222222222,-4.733333333333333,18.8,-16.066666666666666,-7.488888888888889,-3.7111111111111112,14.911111111111111,-17.044444444444444,-7.844444444444444,-7.111111111111111,-0.1111111111111111
2020-09-23 17:09:00,-11.488888888888889,-11.4,-4.8,18.91111111111111,-15.977777777777778,-7.2,-3.8222222222222224,14.911111111111111,-17.22222222222222,-7.777777777777778,-7.333333333333333,-0.13333333333333333
2020-09-23 17:10:00,-11.533333333333333,-11.355555555555556,-4.911111111111111,19.022222222222222,-15.844444444444445,-6.933333333333334,-3.911111111111111,14.866666666666667,-17.377777777777776,-7.711111111111111,-7.511111111111111,-0.17777777777777778
2020-09-23 17:11:00,-11.555555555555555,-11.311111111111112,-4.977777777777778,19.08888888888889,-15.688888888888888,-6.666666666666667,-4.0,14.866666666666667,-17.555555555555557,-7.622222222222222,-7.733333333333333,-0.2222222222222222
2020-09-23 17:12:00,-11.577777777777778,-11.311111111111112,-5.044444444444444,19.11111111111111,-15.533333333333333,-6.4,-4.133333333333334,14.844444444444445,-17.68888888888889,-7.511111111111111,-7.933333333333334,-0.24444444444444444
2020-09-23 17:13:00,-11.622222222222222,-11.266666666666667,-5.111111111111111,19.177777777777777,-15.333333333333334,-6.155555555555556,-4.266666666666667,14.822222222222223,-17.844444444444445,-7.377777777777778,-8.155555555555555,-0.26666666666666666
2020-09-23 17:14:00,-11.622222222222222,-11.222222222222221,-5.2,19.266666666666666,-15.133333333333333,-5.888888888888889,-4.4,14.8,-18.0,-7.2,-8.355555555555556,-0.26666666666666666
2020-09-23 17:15:00,-11.6,-11.222222222222221,-5.266666666666667,19.4,-14.911111111111111,-5.6,-4.488888888888889,14.8,-18.133333333333333,-7.022222222222222,-8.577777777777778,-0.26666666666666666
2020-09-23 17:16:00,-11.577777777777778,-11.2,-5.311111111111111,19.533333333333335,-14.688888888888888,-5.311111111111111,-4.5777777777777775,14.777777777777779,-18.266666666666666,-6.8,-8.777777777777779,-0.3111111111111111
2020-09-23 17:17:00,-11.533333333333333,-11.2,-5.377777777777778,19.68888888888889,-14.488888888888889,-5.022222222222222,-4.711111111111111,14.755555555555556,-18.377777777777776,-6.5777777777777775,-8.977777777777778,-0.3333333333333333
2020-09-23 17:18:00,-11.466666666666667,-11.222222222222221,-5.466666666666667,19.8,-14.311111111111112,-4.7555555555555555,-4.866666666666666,14.755555555555556,-18.511111111111113,-6.355555555555555,-9.2,-0.37777777777777777
2020-09-23 17:19:00,-11.377777777777778,-11.266666666666667,-5.533333333333333,19.933333333333334,-14.155555555555555,-4.444444444444445,-5.022222222222222,14.71111111111111,-18.644444444444446,-6.133333333333334,-9.422222222222222,-0.4666666666666667
2020-09-23 17:20:00,-11.266666666666667,-11.311111111111112,-5.6,20.066666666666666,-14.022222222222222,-4.111111111111111,-5.155555555555556,14.666666666666666,-18.733333333333334,-5.933333333333334,-9.622222222222222,-0.5555555555555556
2020-09-23 17:21:00,-11.133333333333333,-11.333333333333334,-5.711111111111111,20.22222222222222,-13.933333333333334,-3.7777777777777777,-5.288888888888889,14.666666666666666,-18.822222222222223,-5.777777777777778,-9.844444444444445,-0.6444444444444445
2020-09-23 17:22:00,-11.022222222222222,-11.355555555555556,-5.8,20.377777777777776,-13.866666666666667,-3.4444444444444446,-5.444444444444445,14.666666666666666,-18.91111111111111,-5.622222222222222,-10.088888888888889,-0.7111111111111111
2020-09-23 17:23:00,-10.911111111111111,-11.333333333333334,-5.933333333333334,20.533333333333335,-13.8,-3.111111111111111,-5.5777777777777775,14.71111111111111,-19.0,-5.444444444444445,-10.333333333333334,-0.7555555555555555
2020-09-23 17:24:00,-10.8,-11.333333333333334,-6.044444444444444,20.68888888888889,-13.71111111111111,-2.8,-5.711111111111111,14.733333333333333,-19.133333333333333,-5.288888888888889,-10.622222222222222,-0.7777777777777778
2020-09-23 17:25:00,-10.71111111111111,-11.333333333333334,-6.133333333333334,20.844444444444445,-13.622222222222222,-2.533333333333333,-5.822222222222222,14.8,-19.288888888888888,-5.133333333333334,-10.866666666666667,-0.8222222222222222
2020-09-23 17:26:00,-10.666666666666666,-11.355555555555556,-6.2,21.0,-13.488888888888889,-2.311111111111111,-5.911111111111111,14.844444444444445,-19.444444444444443,-4.977777777777778,-11.088888888888889,-0.8444444444444444
2020-09-23 17:27:00,-10.622222222222222,-11.377777777777778,-6.2444444444444445,21.133333333333333,-13.377777777777778,-2.111111111111111,-6.044444444444444,14.844444444444445,-19.622222222222224,-4.866666666666666,-11.333333333333334,-0.8666666666666667
2020-09-23 17:28:00,-10.6,-11.422222222222222,-6.266666666666667,21.266666666666666,-13.244444444444444,-1.9111111111111112,-6.177777777777778,14.822222222222223,-19.844444444444445,-4.777777777777778,-11.577777777777778,-0.8888888888888888
2020-09-23 17:29:00,-10.6,-11.488888888888889,-6.2444444444444445,21.377777777777776,-13.11111111111111,-1.711111111111111,-6.288888888888889,14.755555555555556,-20.11111111111111,-4.688888888888889,-11.822222222222223,-0.9333333333333333
2020-09-23 17:30:00,-10.6,-11.577777777777778,-6.222222222222222,21.488888888888887,-12.955555555555556,-1.511111111111111,-6.355555555555555,14.71111111111111,-20.377777777777776,-4.6,-12.066666666666666,-1.0
2020-09-23 17:31:00,-10.622222222222222,-11.666666666666666,-6.177777777777778,21.57777777777778,-12.8,-1.3111111111111111,-6.466666666666667,14.666666666666666,-20.622222222222224,-4.488888888888889,-12.28888888888889,-1.0888888888888888
2020-09-23 17:32:00,-10.644444444444444,-11.71111111111111,-6.133333333333334,21.666666666666668,-12.622222222222222,-1.1111111111111112,-6.555555555555555,14.644444444444444,-20.866666666666667,-4.377777777777778,-12.466666666666667,-1.2
2020-09-23 17:33:00,-10.688888888888888,-11.71111111111111,-6.133333333333334,21.733333333333334,-12.422222222222222,-0.9111111111111111,-6.622222222222222,14.666666666666666,-21.11111111111111,-4.266666666666667,-12.644444444444444,-1.288888888888889
2020-09-23 17:34:00,-10.71111111111111,-11.688888888888888,-6.177777777777778,21.77777777777778,-12.244444444444444,-0.7111111111111111,-6.666666666666667,14.666666666666666,-21.355555555555554,-4.133333333333334,-12.844444444444445,-1.4222222222222223
2020-09-23 17:35:00,-10.755555555555556,-11.71111111111111,-6.222222222222222,21.822222222222223,-12.11111111111111,-0.5555555555555556,-6.711111111111111,14.666666666666666,-21.622222222222224,-4.0,-13.088888888888889,-1.5555555555555556
2020-09-23 17:36:00,-10.777777777777779,-11.733333333333333,-6.266666666666667,21.822222222222223,-11.977777777777778,-0.35555555555555557,-6.8,14.644444444444444,-21.88888888888889,-3.888888888888889,-13.333333333333334,-1.7333333333333334
2020-09-23 17:37:00,-10.8,-11.733333333333333,-6.266666666666667,21.822222222222223,-11.844444444444445,-0.15555555555555556,-6.888888888888889,14.6,-22.177777777777777,-3.7555555555555555,-13.6,-1.8888888888888888
2020-09-23 17:38:00,-10.866666666666667,-11.688888888888888,-6.2444444444444445,21.844444444444445,-11.71111111111111,0.022222222222222223,-6.933333333333334,14.555555555555555,-22.444444444444443,-3.6222222222222222,-13.866666666666667,-2.066666666666667
2020-09-23 17:39:00,-10.933333333333334,-11.644444444444444,-6.222222222222222,21.844444444444445,-11.555555555555555,0.17777777777777778,-6.955555555555556,14.488888888888889,-22.733333333333334,-3.488888888888889,-14.155555555555555,-2.2222222222222223
2020-09-23 17:40:00,-10.977777777777778,-11.555555555555555,-6.2444444444444445,21.8,-11.4,0.28888888888888886,-6.977777777777778,14.466666666666667,-22.977777777777778,-3.3555555555555556,-14.444444444444445,-2.3555555555555556
2020-09-23 17:41:00,-11.022222222222222,-11.444444444444445,-6.2444444444444445,21.733333333333334,-11.244444444444444,0.37777777777777777,-7.044444444444444,14.488888888888889,-23.22222222222222,-3.2666666666666666,-14.777777777777779,-2.533333333333333
2020-09-23 17:42:00,-11.066666666666666,-11.355555555555556,-6.222222222222222,21.666666666666668,-11.11111111111111,0.4444444444444444,-7.088888888888889,14.488888888888889,-23.444444444444443,-3.1777777777777776,-15.066666666666666,-2.7111111111111112
2020-09-23 17:43:00,-11.155555555555555,-11.311111111111112,-6.222222222222222,21.644444444444446,-11.022222222222222,0.5111111111111111,-7.133333333333334,14.511111111111111,-23.666666666666668,-3.088888888888889,-15.355555555555556,-2.888888888888889
2020-09-23 17:44:00,-11.266666666666667,-11.222222222222221,-6.222222222222222,21.622222222222224,-10.911111111111111,0.6,-7.177777777777778,14.511111111111111,-23.88888888888889,-3.022222222222222,-15.644444444444444,-3.0444444444444443
2020-09-23 17:45:00,-11.4,-11.11111111111111,-6.2,21.555555555555557,-10.8,0.6888888888888889,-7.177777777777778,14.533333333333333,-24.133333333333333,-2.9555555555555557,-15.955555555555556,-3.2
2020-09-23 17:46:00,-11.533333333333333,-11.022222222222222,-6.155555555555556,21.444444444444443,-10.71111111111111,0.7777777777777778,-7.2,14.6,-24.377777777777776,-2.888888888888889,-16.244444444444444,-3.3333333333333335
2020-09-23 17:47:00,-11.688888888888888,-10.88888888888889,-6.155555555555556,21.333333333333332,-10.644444444444444,0.8666666666666667,-7.2,14.622222222222222,-24.644444444444446,-2.8444444444444446,-16.511111111111113,-3.4444444444444446
2020-09-23 17:48:00,-11.88888888888889,-10.777777777777779,-6.155555555555556,21.244444444444444,-10.533333333333333,0.9111111111111111,-7.177777777777778,14.688888888888888,-24.933333333333334,-2.8444444444444446,-16.822222222222223,-3.511111111111111
2020-09-23 17:49:00,-12.11111111111111,-10.666666666666666,-6.155555555555556,21.177777777777777,-10.4,0.9777777777777777,-7.133333333333334,14.8,-25.2,-2.8444444444444446,-17.177777777777777,-3.5555555555555554
2020-09-23 17:50:00,-12.311111111111112,-10.533333333333333,-6.133333333333334,21.155555555555555,-10.28888888888889,1.0888888888888888,-7.066666666666666,14.911111111111111,-25.444444444444443,-2.8444444444444446,-17.533333333333335,-3.6
2020-09-23 17:51:00,-12.511111111111111,-10.4,-6.111111111111111,21.11111111111111,-10.133333333333333,1.1777777777777778,-7.0,15.066666666666666,-25.644444444444446,-2.8,-17.866666666666667,-3.688888888888889
2020-09-23 17:52:00,-12.666666666666666,-10.266666666666667,-6.066666666666666,21.066666666666666,-10.0,1.2222222222222223,-6.955555555555556,15.2,-25.8,-2.7777777777777777,-18.155555555555555,-3.7777777777777777
2020-09-23 17:53:00,-12.844444444444445,-10.155555555555555,-6.022222222222222,21.0,-9.88888888888889,1.2444444444444445,-6.911111111111111,15.355555555555556,-25.955555555555556,-2.7333333333333334,-18.4,-3.888888888888889
2020-09-23 17:54:00,-13.0,-10.044444444444444,-6.0,20.933333333333334,-9.777777777777779,1.2666666666666666,-6.888888888888889,15.488888888888889,-26.08888888888889,-2.688888888888889,-18.622222222222224,-4.022222222222222
2020-09-23 17:55:00,-13.155555555555555,-9.977777777777778,-5.933333333333334,20.866666666666667,-9.666666666666666,1.3333333333333333,-6.866666666666666,15.622222222222222,-26.2,-2.6,-18.844444444444445,-4.133333333333334
2020-09-23 17:56:00,-13.333333333333334,-9.88888888888889,-5.866666666666666,20.822222222222223,-9.555555555555555,1.3777777777777778,-6.844444444444444,15.733333333333333,-26.266666666666666,-2.488888888888889,-19.044444444444444,-4.288888888888889
2020-09-23 17:57:00,-13.511111111111111,-9.777777777777779,-5.822222222222222,20.822222222222223,-9.422222222222222,1.4222222222222223,-6.822222222222222,15.822222222222223,-26.377777777777776,-2.3555555555555556,-19.22222222222222,-4.466666666666667
2020-09-23 17:58:00,-13.688888888888888,-9.688888888888888,-5.777777777777778,20.8,-9.333333333333334,1.488888888888889,-6.822222222222222,15.88888888888889,-26.466666666666665,-2.2444444444444445,-19.4,-4.644444444444445
2020-09-23 17:59:00,-13.911111111111111,-9.6,-5.7555555555555555,20.8,-9.266666666666667,1.5555555555555556,-6.866666666666666,15.955555555555556,-26.555555555555557,-2.1555555555555554,-19.6,-4.866666666666666
2020-09-23 18:00:00,-14.155555555555555,-9.488888888888889,-5.733333333333333,20.8,-9.222222222222221,1.6222222222222222,-6.933333333333334,16.022222222222222,-26.644444444444446,-2.022222222222222,-19.77777777777778,-5.066666666666666
2020-09-23 18:01:00,-14.355555555555556,-9.355555555555556,-5.733333333333333,20.77777777777778,-9.177777777777777,1.6666666666666667,-6.955555555555556,16.066666666666666,-26.711111111111112,-1.9111111111111112,-19.955555555555556,-5.222222222222222
2020-09-23 18:02:00,-14.555555555555555,-9.2,-5.711111111111111,20.755555555555556,-9.11111111111111,1.711111111111111,-6.977777777777778,16.08888888888889,-26.822222222222223,-1.7555555555555555,-20.11111111111111,-5.355555555555555
2020-09-23 18:03:00,-14.8,-9.044444444444444,-5.666666666666667,20.77777777777778,-9.022222222222222,1.7333333333333334,-7.0,16.08888888888889,-26.88888888888889,-1.6,-20.22222222222222,-5.488888888888889
2020-09-23 18:04:00,-15.044444444444444,-8.866666666666667,-5.622222222222222,20.8,-8.933333333333334,1.711111111111111,-7.044444444444444,16.11111111111111,-26.91111111111111,-1.4,-20.333333333333332,-5.6
2020-09-23 18:05:00,-15.28888888888889,-8.688888888888888,-5.622222222222222,20.822222222222223,-8.822222222222223,1.6888888888888889,-7.111111111111111,16.133333333333333,-26.955555555555556,-1.2,-20.444444444444443,-5.7555555555555555
2020-09-23 18:06:00,-15.555555555555555,-8.533333333333333,-5.5777777777777775,20.844444444444445,-8.71111111111111,1.6666666666666667,-7.177777777777778,16.133333333333333,-27.044444444444444,-0.9777777777777777,-20.533333333333335,-5.911111111111111
