"Calabaza", 18.13, 960
"Limon", 321.71, 686
"Espárrago", 616.96, 162
"Limon", 342.61, 637
"Limon", 331.46, 798
"Higo", 2498.64, 112
"Coliflor", 28.10, 440
"Frambuesa", 2127.51, 108
"Alcachofa", 142.29, 333
"Ajo", 859.53, 117
"Manzana", 140.58, 810
"Lechuga", 54.45, 990
"Higo", 2445.50, 98
"Choclo", 51.51, 252
"Limon", 332.27, 609
"Sandía", 68.79, 927
"Palta", 1172.71, 468
"Alcachofa", 144.46, 249
"Ajo", 913.30, 89
"Sandía", 57.73, 828
"Higo", 2466.99, 87
"Palta", 484.32, 485
"Manzana", 137.14, 1080
"Palta", 1108.55, 404
"Cebolla", 68.39, 848
"Mandarina", 17.45, 1090
"Champignon", 3506.28, 112
"Banana", 63.95, 830
"Ajo", 938.16, 104
"Limon", 350.03, 805
"Batata", 15.35, 1120
"Zuccini", 91.31, 528
"Banana", 60.64, 1090
"Manzana", 131.63, 1020
"Pera", 136.81, 990
"Tomate", 758.77, 846
"Zanahoria", 31.67, 504
"Alcachofa", 135.25, 351
"Durazno", 274.22, 656
"Tomate", 755.11, 1008
"Tomate", 763.09, 1008
"Ciruela", 942.31, 1053
"Repollo", 5.25, 574
"Berenjena", 57.03, 552
"Ciruela", 920.87, 873
"Limon", 357.30, 840
"Durazno", 151.14, 808
"Batata", 17.44, 830
"Caqui", 853.58, 98
"Frambuesa", 1972.05, 90
"Batata", 22.10, 1010
"Palta", 493.30, 425
"Ajo", 914.06, 99
"Limon", 345.64, 742
"Banana", 53.91, 960
"Lechuga", 43.74, 855
"Cereza", 1064.77, 180
"Berenjena", 58.85, 486
"Durazno", 140.21, 640
"Higo", 2563.61, 108
"Banana", 75.77, 840
"Uva", 697.08, 276
"Berenjena", 55.54, 666
"Apio", 53.43, 303
"Pera", 185.56, 990
"Naranja", 16.44, 990
"Ajo", 846.36, 94
"Caqui", 773.91, 82
"Lima", 1010.76, 194
"Coliflor", 30.72, 555
"Lechuga", 41.39, 990
"Sandía", 63.75, 1044
"Kiwi", 431.35, 360
"Repollo", 4.09, 756
"Zuccini", 88.39, 606
"Sandía", 47.77, 837
"Tomate", 724.79, 972
"Banana", 62.59, 1200
"Caqui", 854.18, 110
"Alcachofa", 129.46, 255
"Zanahoria", 40.20, 552
"Acelga", 18.71, 846
"Zanahoria", 24.69, 708
"Papa", 12.86, 910
"Lima", 1188.30, 184
"Apio", 43.14, 333
"Choclo", 48.37, 327
"Caqui", 780.94, 120
"Sandía", 61.33, 801
"Choclo", 49.40, 240
"Limon", 338.07, 644
"Uva", 664.82, 258
"Mandarina", 15.78, 1010
"Durazno", 282.97, 680
"Kiwi", 423.21, 436
"Choclo", 38.57, 300
"Melón", 100.77, 396
"Pepino", 41.45, 425
"Durazno", 163.24, 848
"Berenjena", 58.93, 720
"Acelga", 20.47, 828
"Alcachofa", 154.94, 264
"Naranja", 18.87, 1050
"Lima", 1159.77, 208
"Repollo", 3.20, 826
"Melón", 96.72, 360
"Lima", 1317.25, 236
"Frambuesa", 2087.18, 108
"Lima", 1263.80, 210
"Cebolla", 72.39, 664
"Cereza", 1024.47, 222
"Durazno", 247.28, 680
"Limon", 312.28, 616
"Higo", 2476.18, 113
"Caqui", 822.00, 89
"Higo", 2473.75, 89
"Zanahoria", 42.21, 498
"Naranja", 12.00, 990
"Lima", 1235.09, 232
"Cebolla", 57.35, 728
"Batata", 21.93, 1090
"Naranja", 21.06, 1080
"Zuccini", 79.67, 492
"Melón", 103.60, 424
"Mandarina", 17.49, 1020
"Lima", 1389.34, 188
"Ajo", 887.17, 81
"Zanahoria", 42.77, 498
"Morrón", 2953.07, 678
"Pepino", 32.43, 410
"Zanahoria", 32.64, 648
"Durazno", 272.64, 840
"Repollo", 8.41, 770
"Coliflor", 26.69, 500
"Pomelo", 41.15, 1053
"Pera", 158.39, 980
"Kinoto", 26.91, 184
"Pepino", 39.83, 415
"Zanahoria", 35.38, 492
"Palta", 1211.04, 432
"Naranja", 13.77, 920
"Tomate", 674.92, 873
"Lima", 1051.84, 224
"Cebolla", 65.49, 680
"Papa", 19.00, 1200
"Palta", 459.01, 420
"Ciruela", 982.76, 1035
"Coliflor", 32.62, 520
"Melón", 114.82, 416
"Naranja", 13.10, 910
"TomCherry", 551.57, 186
"Ajo", 968.88, 106
"Frutilla", 312.55, 315
"TomCherry", 580.45, 220
"Zuccini", 79.12, 546
"Lima", 1234.76, 224
"Zanahoria", 38.00, 552
"Durazno", 143.84, 720
"Manzana", 114.07, 980
"Espárrago", 650.79, 198
"Tomate", 796.51, 918
"Frambuesa", 2044.76, 108
"Naranja", 15.53, 900
"Durazno", 168.35, 808
"Berenjena", 47.78, 564
"Pepino", 37.05, 490
"Mandarina", 13.36, 1110
"Zanahoria", 44.74, 576
"Berenjena", 53.44, 504
"Ciruela", 1011.34, 981
"Berenjena", 50.95, 594
"Morrón", 2926.14, 522
"Alcachofa", 142.86, 357
"Higo", 2510.59, 99
"Batata", 17.13, 1190
"Frambuesa", 2076.15, 120
"Papa", 19.56, 890
"Tomate", 743.42, 927
"Mandarina", 22.49, 1200
"Papa", 17.29, 840
"Banana", 62.16, 990
"Durazno", 271.72, 888
"Mandarina", 19.32, 910
"Palta", 1115.56, 380
"Choclo", 68.88, 288
"Papa", 18.50, 1040
"Limon", 312.78, 658
"Rabanito", 233.76, 288
"Mandarina", 19.99, 970
"Mandarina", 17.26, 870
"Pomelo", 43.66, 1053
"Lechuga", 30.19, 882
"Frambuesa", 2075.63, 103
"Frutilla", 280.13, 354
"Cereza", 1023.91, 192
"Cereza", 1066.07, 198
"Pomelo", 50.04, 747
"Morrón", 2875.65, 504
"Lima", 1359.44, 222
"Lima", 1020.79, 190
"Frambuesa", 2061.31, 112
"Palta", 511.43, 575
"Ajo", 968.36, 114
"Sandía", 73.69, 792
"Morrón", 3029.12, 534
"Kiwi", 445.66, 384
"TomCherry", 494.33, 186
"Champignon", 3558.68, 86
"Lima", 1386.91, 240
"Higo", 2396.93, 112
"TomCherry", 537.36, 170
"Morrón", 3019.99, 690
"Apio", 64.03, 240
"Acelga", 29.55, 918
"TomCherry", 571.29, 206
"Brócoli", 367.64, 388
"Zanahoria", 29.39, 558
"Espárrago", 616.20, 182
"Espárrago", 595.34, 228
"Apio", 56.00, 261
"Palta", 1155.99, 432
"Zanahoria", 36.17, 534
"Kiwi", 434.28, 412
"Kinoto", 35.79, 232
"Coliflor", 35.33, 520
"Mandarina", 24.54, 980
"Pepino", 41.03, 455
"Manzana", 142.59, 1190
"Mandarina", 20.54, 930
"Naranja", 8.87, 890
"Naranja", 14.91, 1090
"Alcachofa", 142.75, 303
"Durazno", 153.06, 808
"TomCherry", 513.76, 218
"Lima", 1085.17, 240
"Cebolla", 55.25, 896
"Kiwi", 466.22, 448
"Rabanito", 198.54, 333
"Acelga", 11.30, 981
"Apio", 60.52, 288
"Caqui", 824.07, 97
"Durazno", 272.99, 856
"Apio", 59.76, 255
"Naranja", 15.88, 820
"Lechuga", 37.58, 1035
"Mandarina", 17.24, 1070
"Frambuesa", 2079.65, 111
"Batata", 23.02, 870
"Espárrago", 657.29, 168
"Limon", 310.63, 560
"Durazno", 177.78, 728
"Repollo", 3.89, 679
"Lima", 1374.82, 196
"Espárrago", 602.43, 228
"Pera", 147.66, 900
"Berenjena", 56.95, 492
"TomCherry", 534.80, 178
"Durazno", 257.75, 832
"Morrón", 2894.98, 624
"Brócoli", 348.20, 400
"Rabanito", 261.13, 309
"Alcachofa", 133.84, 345
"Batata", 18.16, 1010
"Pepino", 39.41, 595
"Lima", 1387.58, 180
"Durazno", 126.54, 656
"Melón", 101.83, 332
"Kiwi", 452.25, 420
"Manzana", 148.74, 890
"Melón", 124.02, 328
"TomCherry", 530.66, 230
"Limon", 300.28, 735
"Papa", 23.93, 1100
"Frambuesa", 2077.50, 86
"Choclo", 54.07, 285
"Pomelo", 35.87, 774
"Alcachofa", 151.05, 357
"Brócoli", 355.30, 456
"Kiwi", 444.66, 468
"Sandía", 42.33, 792
"Choclo", 58.78, 351
"Choclo", 49.25, 288
"Melón", 128.91, 352
"Zuccini", 76.09, 534
"Sandía", 58.60, 1026
"Berenjena", 55.19, 612
"Calabaza", 25.67, 856
"Morrón", 2890.39, 534
"Lima", 1216.13, 188
"Durazno", 136.90, 680
"Naranja", 19.17, 920
"Pomelo", 50.32, 927
"Apio", 52.83, 246
"Pomelo", 43.64, 765
"Alcachofa", 124.52, 333
"Lima", 1020.77, 206
"Apio", 58.80, 261
"Papa", 17.90, 980
"Kinoto", 28.22, 178
"Apio", 49.19, 330
"Cereza", 1075.26, 176
"Kinoto", 32.86, 188
"Pera", 152.40, 1010
"Zuccini", 79.65, 642
"Calabaza", 17.88, 952
"Naranja", 17.48, 800
"Melón", 99.29, 464
"Pomelo", 49.29, 810
"Repollo", 5.26, 833
"Cebolla", 62.70, 824
"Lima", 1078.76, 220
"Zanahoria", 41.97, 480
"Papa", 21.04, 1060
"Cebolla", 67.89, 840
"Durazno", 271.87, 960
"Cereza", 1096.12, 180
"Apio", 54.02, 297
"Limon", 356.44, 679
"Higo", 2505.57, 83
"Calabaza", 21.88, 952
"Manzana", 127.78, 1070
"Choclo", 40.55, 249
"Mandarina", 18.23, 1050
"Morrón", 2894.94, 552
"Coliflor", 18.88, 520
"Kiwi", 460.43, 420
"Brócoli", 349.67, 340
"Banana", 53.44, 1060
"Apio", 52.71, 303
"Repollo", 6.56, 588
"Limon", 355.65, 560
"Banana", 64.08, 990
"TomCherry", 561.14, 194
"Papa", 14.34, 1090
"Berenjena", 69.55, 510
"Apio", 65.04, 336
"Durazno", 198.22, 896
"Durazno", 177.47, 824
"Choclo", 60.33, 300
"Palta", 519.38, 580
"Lechuga", 36.80, 1071
"Pera", 161.00, 960
"Mandarina", 20.74, 1190
"Cereza", 973.88, 200
"Durazno", 264.99, 816
"Palta", 527.13, 405
"Kinoto", 44.16, 214
"Calabaza", 21.71, 944
"Champignon", 3541.56, 107
"Mandarina", 22.66, 990
"Frutilla", 285.11, 294
"Lima", 1300.70, 174
"Limon", 319.70, 567
"Calabaza", 21.37, 952
"Lima", 1417.29, 168
"Papa", 11.15, 830
"Ciruela", 961.71, 819
"Morrón", 2909.80, 480
"Kinoto", 37.22, 206
"Zanahoria", 37.07, 714
"Melón", 101.58, 468
"Ajo", 922.93, 114
"Frambuesa", 2022.07, 94
"Kinoto", 35.62, 234
"Alcachofa", 165.01, 333
"Apio", 56.34, 261
"Lima", 1047.48, 182
"Limon", 314.19, 665
"Choclo", 65.92, 246
"Lima", 1063.76, 230
"Palta", 486.72, 565
"Mandarina", 26.54, 950
"Naranja", 13.76, 1180
"Banana", 76.76, 1200
"Champignon", 3570.01, 120
"Repollo", 5.91, 833
"TomCherry", 545.53, 232
"Acelga", 22.36, 1035
"Espárrago", 594.04, 178
"Frutilla", 269.55, 288
"Mandarina", 20.20, 1190
"Berenjena", 56.02, 690
"Palta", 1112.75, 368
"Morrón", 2935.15, 678
"Calabaza", 25.44, 792
"Rabanito", 235.03, 354
"Pera", 156.97, 810
"Pomelo", 57.24, 756
"Brócoli", 380.66, 364
"Acelga", 23.61, 801
"Ciruela", 968.62, 855
"Sandía", 51.33, 1053
"Apio", 54.04, 243
"Cebolla", 74.43, 848
"Durazno", 158.70, 648
"Alcachofa", 153.91, 297
"Banana", 63.38, 1110
"Ciruela", 939.96, 936
"Batata", 20.96, 1000
"Calabaza", 15.67, 648
"Champignon", 3624.35, 113
"Espárrago", 639.02, 192
"Lima", 1217.14, 182
"Tomate", 768.80, 1080
"Brócoli", 367.40, 388
"Apio", 69.61, 318
"Frutilla", 292.31, 315
"Kinoto", 33.37, 236
"Melón", 107.78, 336
"Batata", 17.67, 1020
"Durazno", 168.68, 696
"Zanahoria", 39.20, 516
"Berenjena", 52.15, 636
"Repollo", 4.20, 595
"Coliflor", 22.83, 590
"Coliflor", 22.03, 425
"Pera", 157.90, 890
"Zuccini", 88.19, 600
"Palta", 482.63, 570
"Durazno", 139.59, 936
"Lima", 1232.63, 172
"Lima", 1207.30, 238
"Calabaza", 15.14, 832
"Calabaza", 26.92, 904
"Higo", 2609.86, 99
"Berenjena", 59.65, 666
"Ajo", 947.52, 107
"Calabaza", 24.72, 680
"Mandarina", 16.45, 800
"Papa", 15.71, 1100
"Durazno", 177.95, 912
"Zanahoria", 37.02, 684
"Lechuga", 42.06, 927
"Higo", 2560.95, 116
"TomCherry", 516.70, 164
"Lima", 1220.76, 228
"Durazno", 172.41, 760
"Kinoto", 27.07, 166
"Higo", 2468.03, 82
"Palta", 1123.97, 420
"Melón", 78.74, 328
"Palta", 1121.84, 384
"Batata", 18.70, 1010
"Rabanito", 232.93, 243
"Durazno", 257.70, 712
"Banana", 79.52, 1150
"Cebolla", 63.67, 656
"Palta", 1206.88, 464
"Zuccini", 86.50, 618
"Frutilla", 256.03, 312
"Zanahoria", 30.96, 492
"Cebolla", 59.46, 912
"Pomelo", 45.11, 1035
"Durazno", 148.15, 872
"Repollo", 5.31, 721
"Frambuesa", 2119.32, 90
"Palta", 1144.37, 436
"Papa", 13.04, 940
"Mandarina", 28.97, 1080
"Acelga", 25.08, 756
"Palta", 495.38, 585
"Espárrago", 660.38, 228
"Ajo", 892.76, 89
"Manzana", 150.25, 980
"Palta", 1202.53, 444
"Limon", 314.64, 840
"Papa", 16.97, 1020
"Rabanito", 240.99, 240
"Tomate", 757.31, 810
"Sandía", 67.56, 1053
"Berenjena", 57.60, 594
"Naranja", 17.52, 1190
"Sandía", 54.29, 936
"Pera", 146.26, 880
"Papa", 19.85, 1080
"Palta", 461.28, 400
"Cebolla", 59.33, 904
"Zanahoria", 34.88, 594
"Zanahoria", 32.90, 534
"Palta", 483.38, 415
"Pepino", 33.19, 560
"Espárrago", 625.73, 186
"Banana", 71.64, 1130
"Mandarina", 21.46, 1190
"Mandarina", 19.86, 1150
"Rabanito", 231.56, 270
"Palta", 484.57, 480
"Pomelo", 40.86, 1008
"Frambuesa", 1968.13, 112
"Durazno", 150.08, 904
"TomCherry", 540.84, 208
"Frambuesa", 1976.69, 97
"Limon", 313.10, 770
"Palta", 1182.62, 392
"Limon", 352.63, 721
"Calabaza", 20.25, 920
"Papa", 18.55, 1160
"Zanahoria", 36.78, 582
"Zuccini", 88.58, 618
"Coliflor", 34.59, 425
"Ajo", 911.89, 109
"Lima", 1264.07, 226
"Zuccini", 75.23, 492
"Apio", 55.50, 345
"Durazno", 178.71, 712
"Berenjena", 61.75, 570
"Durazno", 125.66, 936
"Kiwi", 426.25, 336
"Limon", 329.47, 812
"Durazno", 175.56, 880
"Banana", 66.91, 890
"Higo", 2493.07, 107
"Manzana", 136.34, 940
"Manzana", 140.84, 1110
"Frutilla", 259.22, 267
"Coliflor", 32.54, 425
"Coliflor", 28.87, 600
"Naranja", 16.06, 1030
"Mandarina", 17.87, 1050
"Kinoto", 26.93, 240
"Manzana", 155.86, 940
"Alcachofa", 153.49, 336
"Palta", 494.70, 450
"Choclo", 55.60, 285
"Pera", 162.41, 820
"Pepino", 44.86, 515
"Alcachofa", 147.56, 321
"Zanahoria", 30.61, 492
"Caqui", 818.40, 114
"Espárrago", 590.38, 234
"Banana", 66.85, 840
"Frambuesa", 2053.40, 95
"Caqui", 768.91, 108
"Durazno", 159.73, 904
"Acelga", 17.32, 873
"Brócoli", 352.67, 384
"Rabanito", 240.32, 357
"Frutilla", 276.16, 351
"Acelga", 9.18, 927
"Lima", 1349.51, 208
"Banana", 57.82, 1050
"Ciruela", 971.08, 864
"Rabanito", 216.33, 240
"Cereza", 999.47, 224
"Coliflor", 36.82, 480
"Calabaza", 19.84, 856
"Pomelo", 42.20, 792
"Frambuesa", 2068.27, 120
"Pomelo", 45.24, 927
"Lima", 1189.44, 228
"Papa", 16.19, 1200
"Sandía", 57.39, 846
"Naranja", 18.39, 1180
"Sandía", 67.69, 774
"Rabanito", 233.10, 291
"Ciruela", 987.23, 837
"Coliflor", 31.45, 520
"Pepino", 32.49, 505
"Alcachofa", 138.82, 279
"Limon", 322.31, 742
"Lechuga", 37.29, 1017
"Lima", 1078.77, 206
"Zuccini", 78.40, 618
"Mandarina", 16.69, 810
"Uva", 731.66, 291
"Berenjena", 54.42, 684
"Durazno", 148.62, 728
"Calabaza", 24.10, 840
"Lima", 1250.53, 180
"Cereza", 1010.65, 162
"Batata", 22.49, 910
"Repollo", 7.19, 833
"Rabanito", 227.70, 357
"Limon", 297.43, 567
"Zanahoria", 32.63, 522
"Zuccini", 81.77, 720
"Choclo", 77.48, 252
"Lima", 998.01, 172
"Limon", 308.89, 686
"Palta", 438.23, 480
"Espárrago", 635.58, 208
"Lima", 1059.01, 166
"Kinoto", 30.35, 196
"Naranja", 13.43, 1160
"Durazno", 239.68, 792
"Champignon", 3596.04, 118
"Espárrago", 641.32, 172
"Higo", 2459.47, 105
"Cebolla", 60.38, 888
"Melón", 94.61, 324
"Palta", 503.39, 520
"Repollo", 2.90, 735
"Brócoli", 359.13, 424
"Durazno", 154.24, 824
"Calabaza", 24.70, 888
"Naranja", 13.09, 1100
"Calabaza", 14.25, 824
"Morrón", 2965.39, 486
"Durazno", 155.13, 880
"Manzana", 130.98, 1120
"Coliflor", 32.71, 545
"Banana", 65.50, 890
"Coliflor", 28.37, 450
"Brócoli", 341.77, 352
"Choclo", 52.08, 261
"Pera", 147.30, 890
"Acelga", 28.68, 756
"Brócoli", 355.32, 348
"Pomelo", 36.13, 1017
"Lima", 1217.84, 226
"Durazno", 153.81, 896
"Pepino", 38.70, 555
"Uva", 677.76, 336
"Lechuga", 31.87, 873
"Palta", 1118.40, 328
"Mandarina", 12.52, 880
"Morrón", 2975.73, 666
"Lechuga", 34.35, 972
"Palta", 477.99, 440
"Papa", 11.76, 800
"Limon", 318.03, 630
"Manzana", 150.35, 1170
"Naranja", 12.69, 880
"Pepino", 40.81, 500
"Ajo", 911.48, 109
"Lima", 1048.14, 234
"Durazno", 182.08, 776
"Morrón", 2938.89, 594
"Higo", 2529.38, 107
"Calabaza", 17.82, 704
"Durazno", 156.62, 904
"Pepino", 28.67, 510
"Alcachofa", 131.04, 300
"Durazno", 177.07, 928
"Lima", 1215.78, 204
"Durazno", 164.59, 952
"Alcachofa", 160.65, 297
"Kiwi", 438.02, 364
"Lechuga", 44.10, 738
"Caqui", 822.80, 115
"Papa", 14.54, 880
"Melón", 115.75, 472
"Cebolla", 71.37, 768
"Apio", 57.24, 258
"Durazno", 163.58, 848
"Kiwi", 484.23, 400
"Pera", 146.23, 1060
"Zanahoria", 33.27, 480
"Caqui", 825.59, 109
"Apio", 58.80, 255
"Naranja", 20.00, 1100
"Caqui", 859.39, 113
"Cebolla", 56.56, 960
"Berenjena", 56.81, 600
"Uva", 765.85, 357
"Lima", 1346.93, 172
"Ciruela", 975.73, 1062
"Zuccini", 77.97, 504
"Ciruela", 964.55, 837
"Batata", 18.86, 950
"Higo", 2531.33, 114
"Cebolla", 56.33, 672
"Ciruela", 945.77, 936
"TomCherry", 548.46, 230
"Morrón", 2996.29, 486
"Durazno", 278.19, 848
"Kiwi", 430.35, 388
"Manzana", 130.51, 1100
"Ajo", 904.68, 118
"Calabaza", 26.43, 720
"Lima", 1021.41, 232
"Pomelo", 48.74, 774
"Lima", 1039.98, 212
"Frutilla", 306.42, 312
"Papa", 11.77, 1020
"Zanahoria", 40.60, 720
"Mandarina", 9.88, 930
"Brócoli", 390.25, 384
"Manzana", 139.48, 920
"Kinoto", 30.54, 218
"Alcachofa", 133.90, 288
"Tomate", 727.24, 927
"Morrón", 2966.08, 618
"Lima", 1215.46, 196
"Palta", 1158.05, 368
"Ciruela", 976.23, 891
"Batata", 29.77, 980
"Palta", 1106.59, 472
"Frambuesa", 2082.81, 89
"Berenjena", 69.03, 528
"Limon", 325.26, 616
"Rabanito", 236.33, 360
"Batata", 17.04, 970
"Cereza", 1054.01, 234
"Zuccini", 83.17, 624
"Cebolla", 83.30, 752
"Durazno", 143.21, 768
"Pera", 145.06, 910
"Higo", 2493.95, 87
"Papa", 16.25, 1130
"Acelga", 16.47, 864
"Coliflor", 21.85, 420
"Palta", 1169.88, 472
"Melón", 121.65, 452
"Lechuga", 50.07, 837
"Papa", 15.15, 880
"Pera", 138.25, 980
"Melón", 114.64, 452
"Cereza", 1017.77, 200
"Banana", 55.12, 980
"Champignon", 3668.53, 111
"Caqui", 862.51, 96
"Pomelo", 40.35, 774
"Durazno", 278.94, 928
"Apio", 51.53, 282
"Durazno", 158.31, 656
"Papa", 15.57, 1140
"Lima", 1227.79, 234
"Frutilla", 303.32, 345
"Apio", 59.35, 306
"Calabaza", 13.59, 704
"Mandarina", 29.31, 1120
"Frambuesa", 2133.31, 107
"Choclo", 58.94, 276
"Coliflor", 32.26, 435
"Lima", 981.27, 200
"Apio", 56.82, 306
"Mandarina", 31.35, 1160
"Zuccini", 102.12, 498
"Tomate", 717.80, 783
"Repollo", 7.07, 728
"Champignon", 3608.98, 93
"TomCherry", 550.35, 202
"Kiwi", 437.73, 444
"Lima", 1264.43, 226
"Frutilla", 287.20, 249
"Durazno", 253.52, 728
"Calabaza", 16.57, 640
"Manzana", 122.43, 1170
"Kinoto", 38.58, 166
"Palta", 1101.33, 388
"Naranja", 11.52, 1130
"Espárrago", 608.49, 186
"Lima", 1040.18, 166
"Zuccini", 68.47, 510
"Limon", 324.04, 819
"Kiwi", 447.23, 460
"Palta", 1149.71, 464
"Manzana", 144.80, 990
"Cebolla", 70.84, 792
"Frutilla", 294.54, 306
"Palta", 479.04, 500
"Coliflor", 26.16, 530
"Higo", 2476.99, 88
"Uva", 750.08, 336
"Palta", 467.78, 595
"Kinoto", 41.49, 180
"Lechuga", 35.48, 918
"Durazno", 155.47, 936
"Naranja", 11.80, 1180
"Melón", 96.10, 356
"Zuccini", 97.56, 708
"Uva", 675.90, 264
"Choclo", 63.78, 264
"Lima", 1007.19, 226
"Mandarina", 17.83, 860
"Frambuesa", 2060.93, 114
"Higo", 2440.67, 100
"Lima", 1385.12, 176
"Mandarina", 24.05, 1200
"Durazno", 155.02, 896
"Sandía", 58.93, 909
"Durazno", 170.72, 848
"Banana", 70.60, 1050
"TomCherry", 538.41, 220
"Frambuesa", 2009.75, 115
"Palta", 509.97, 565
"TomCherry", 523.66, 232
"Manzana", 145.61, 1070
"Cereza", 1023.23, 238
"Acelga", 17.10, 972
"Batata", 14.37, 810
"Mandarina", 18.97, 920
"Caqui", 829.30, 102
"Manzana", 142.22, 1010
"Ciruela", 936.62, 1026
"Calabaza", 14.18, 928
"Palta", 510.01, 515
"Palta", 460.74, 510
"Durazno", 273.54, 928
"Frutilla", 287.43, 333
"Melón", 98.73, 384
"Berenjena", 57.12, 606
"Ciruela", 975.62, 720
"TomCherry", 548.98, 186
"Pomelo", 47.46, 1071
"Lima", 1222.29, 222
"Papa", 15.11, 950
"Caqui", 869.03, 112
"Batata", 21.16, 810
"Frutilla", 293.92, 351
"Lechuga", 33.07, 891
"Lima", 1376.37, 220
"Papa", 18.49, 920
"Lima", 1032.34, 190
"Rabanito", 223.50, 306
"Pera", 151.04, 910
"Naranja", 9.76, 860
"Melón", 101.49, 432
"Frambuesa", 2041.09, 109
"Durazno", 305.86, 768
"Mandarina", 16.42, 900
"Espárrago", 675.76, 238
"Frambuesa", 2069.34, 120
"Papa", 19.99, 1140
"Lima", 1384.80, 202
"Morrón", 2921.32, 570
"Uva", 697.81, 315
"Durazno", 159.13, 720
"Durazno", 268.79, 904
"Pomelo", 37.57, 720
"Brócoli", 372.31, 432
"Pomelo", 41.83, 927
"Calabaza", 20.66, 856
"TomCherry", 561.89, 216
"Durazno", 162.33, 648
"Palta", 508.73, 420
"Pomelo", 58.64, 909
"Kinoto", 40.44, 236
"Frutilla", 291.49, 360
"Pomelo", 42.82, 810
"Ciruela", 931.27, 1008
"Naranja", 11.73, 1090
"Mandarina", 10.76, 810
"Batata", 19.19, 1080
"Espárrago", 622.90, 238
"Durazno", 167.76, 656
"Pomelo", 48.46, 855
"Lechuga", 48.63, 738
"Pera", 126.07, 1050
"Mandarina", 20.81, 980
"Ajo", 897.15, 99
"Lima", 1342.77, 202
"Pera", 153.84, 980
"Apio", 47.19, 309
"Frutilla", 261.85, 285
"Uva", 731.27, 306
"Zuccini", 86.47, 570
"Papa", 13.32, 1040
"Palta", 498.57, 525
"Manzana", 146.50, 830
"Mandarina", 17.80, 970
"Durazno", 171.25, 832
"Rabanito", 223.75, 312
"Palta", 1200.56, 400
"Alcachofa", 166.94, 300
"Pepino", 47.42, 420
"Manzana", 126.72, 800
"Limon", 314.64, 721
"Coliflor", 24.91, 420
"Frutilla", 296.27, 342
"Champignon", 3602.36, 97
"Batata", 21.64, 1170
"Pepino", 24.75, 515
"Pomelo", 44.93, 945
"Kinoto", 26.76, 238
"Zuccini", 79.72, 480
"Durazno", 178.27, 768
"Zuccini", 77.45, 582
"Zuccini", 90.50, 642
"Pomelo", 35.52, 864
"Naranja", 9.46, 1020
"Ciruela", 984.01, 990
"TomCherry", 558.49, 166
"Choclo", 54.40, 327
"Durazno", 282.00, 664
"Batata", 31.29, 900
"Lima", 1139.00, 232
"Lima", 1204.00, 164
"Naranja", 18.32, 1120
"Sandía", 58.94, 990
"Uva", 699.79, 288
"Coliflor", 30.42, 520
"Frutilla", 303.18, 339
"Higo", 2523.34, 85
"Espárrago", 660.79, 180
"Sandía", 58.61, 765
"Palta", 519.15, 530
"Morrón", 2967.69, 498
"Higo", 2439.57, 115
"Lima", 1407.73, 240
"Lima", 1241.11, 170
"Coliflor", 26.15, 560
"Higo", 2510.61, 112
"Manzana", 136.87, 830
"TomCherry", 546.58, 198
"Pomelo", 41.41, 1062
"Durazno", 277.73, 736
"Repollo", 5.64, 826
"Lima", 1238.14, 230
"Palta", 1128.26, 388
"Tomate", 771.12, 765
"Espárrago", 667.01, 202
"Rabanito", 219.54, 333
"Batata", 21.10, 960
"Melón", 119.58, 388
"Choclo", 52.29, 345
"Uva", 740.19, 273
"Acelga", 22.34, 756
"Lima", 1361.20, 160
"Lima", 1269.59, 186
"Banana", 74.15, 980
"Higo", 2374.00, 112
"Pera", 152.48, 1000
"Lima", 1053.74, 192
"Coliflor", 27.51, 415
"Limon", 331.17, 791
"Tomate", 718.01, 1044
"Cebolla", 63.50, 664
"Ciruela", 929.61, 945
"Papa", 19.94, 1090
"Ciruela", 982.77, 1017
"Choclo", 56.84, 315
"Palta", 1130.92, 340
"Zuccini", 76.10, 540
"Papa", 12.62, 1150
"Mandarina", 17.77, 1040
"Brócoli", 327.61, 324
"Acelga", 24.49, 999
"Ciruela", 911.17, 882
"Ciruela", 981.39, 945
"Uva", 700.12, 339
"Naranja", 12.64, 1170
"Pepino", 18.58, 540
"Zanahoria", 36.17, 480
"TomCherry", 571.18, 234
"Pepino", 44.09, 550
"Apio", 66.02, 249
"Banana", 58.68, 1120
"Caqui", 792.34, 96
"Kinoto", 28.38, 196
"Lima", 1225.42, 176
"Pepino", 32.10, 500
"Caqui", 867.45, 94
"Zuccini", 75.05, 600
"Naranja", 19.05, 1150
"Alcachofa", 128.00, 342
"Lechuga", 42.11, 774
"Durazno", 156.49, 912
"Durazno", 173.66, 912
"Naranja", 8.32, 1000
"Lima", 1369.18, 188
"Palta", 518.09, 450
"Pera", 142.55, 820
"Tomate", 744.06, 792
"Kiwi", 452.16, 460
"Banana", 63.30, 1200
"Palta", 1106.68, 424
"Lechuga", 44.28, 963
"Cebolla", 60.76, 752
"Kinoto", 27.04, 192
"Pera", 149.90, 1150
"Cereza", 999.53, 236
"Alcachofa", 144.90, 291
"Pepino", 46.97, 415
"Berenjena", 53.31, 714
"Lima", 1341.24, 190
"Apio", 45.85, 288
"Champignon", 3478.21, 119
